,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box,category_map,brand_encoding,online_only_No,online_only_Yes,exclusive_No,exclusive_Yes,limited_edition_No,limited_edition_Yes,rating_map
456,Guerlain,Perfume,4.5,0.0845070422535211,0.0779575131553303,144.0,Yes,No,No,11.40731282329462,3,60,0,1,1,0,1,0,1
457,Guerlain,Perfume,4.0,-0.1784037558685446,-0.233872539465991,130.0,Yes,No,No,10.963919948435288,3,60,0,1,1,0,1,0,1
458,Guerlain,Perfume,5.0,-0.215962441314554,-0.2668095887741181,145.0,Yes,No,No,11.437805170767303,3,60,0,1,1,0,1,0,1
459,Guerlain,Perfume,4.5,0.244131455399061,0.331319430910154,110.0,Yes,No,No,10.268177897608886,3,60,0,1,1,0,1,0,1
460,Guerlain,Perfume,4.5,-0.1314553990610328,-0.0974468914441629,130.0,Yes,No,No,10.963919948435288,3,60,0,1,1,0,1,0,1
461,Guerlain,Perfume,4.0,-0.1502347417840375,-0.2541414928863769,130.0,Yes,No,No,10.963919948435288,3,60,0,1,1,0,1,0,1
462,Guerlain,Perfume,4.0,0.1126760563380281,0.0194893782888325,82.0,Yes,No,No,9.125718454601753,3,60,0,1,1,0,1,0,1
463,Guerlain,Perfume,4.5,0.7230046948356808,0.0194893782888325,88.0,Yes,No,No,9.391288728612432,3,60,0,1,1,0,1,0,1
464,Guerlain,Perfume,3.0,-0.244131455399061,-0.3163126096277528,116.0,Yes,No,No,10.485621966386592,3,60,0,1,1,0,1,0,1
465,HERMÈS,Perfume Gift Sets,4.5,-0.1314553990610328,2.650555447281232,50.0,No,Yes,Yes,7.414182971912106,1,67,1,0,0,1,0,1,1
466,HERMÈS,Perfume Gift Sets,5.0,-0.215962441314554,0.331319430910154,50.0,No,Yes,No,7.414182971912106,1,67,1,0,0,1,1,0,1
467,HERMÈS,Cologne,4.5,1.1267605633802815,0.8965114012862989,124.0,No,No,No,10.76359478028962,2,67,1,0,1,0,1,0,1
468,HERMÈS,Perfume,4.0,1.4741784037558685,1.7930228025725978,134.0,No,No,No,11.0938909320841,3,67,1,0,1,0,1,0,1
469,HERMÈS,Cologne,5.0,-0.1032863849765258,-0.0389787565776651,138.0,No,No,No,11.221166881341228,2,67,1,0,1,0,1,0,1
470,HERMÈS,Perfume,4.5,0.0093896713615023,0.1754044045994932,190.0,No,No,No,12.679328397518558,3,67,1,0,1,0,1,0,1
471,HERMÈS,Perfume,4.5,0.5727699530516432,1.1108945624634574,151.0,No,No,No,11.617726277247206,3,67,1,0,1,0,1,0,1
472,HERMÈS,Perfume,4.5,0.8450704225352113,1.559150263106607,139.0,No,No,No,11.252580421568526,3,67,1,0,1,0,1,0,1
473,HERMÈS,Perfume,4.5,0.5446009389671361,0.7990645098421361,139.0,No,No,No,11.252580421568526,3,67,1,0,1,0,1,0,1
474,HERMÈS,Cologne,4.0,-0.1784037558685446,-0.2913662054180471,96.0,No,No,No,9.726295563932634,2,67,1,0,1,0,1,0,1
475,HERMÈS,Perfume,4.5,-0.2253521126760563,-0.3734164880140324,111.0,No,No,No,10.304987066206303,3,67,1,0,1,0,1,0,1
476,HERMÈS,Perfume,4.5,-0.1784037558685446,-0.2453712726564022,96.0,No,No,No,9.726295563932634,3,67,1,0,1,0,1,0,1
477,HERMÈS,Perfume,4.5,0.0187793427230046,0.4677450789319821,112.0,No,No,No,10.341564235665905,3,67,1,0,1,0,1,0,1
478,HERMÈS,Perfume,5.0,0.0845070422535211,0.1948937828883258,114.0,Yes,No,No,10.414036550325743,3,67,0,1,1,0,1,0,1
479,HERMÈS,Perfume,4.0,-0.1220657276995305,-0.0974468914441629,134.0,No,No,No,11.0938909320841,3,67,1,0,1,0,1,0,1
480,HERMÈS,Perfume,4.5,0.215962441314554,0.233872539465991,102.0,No,No,No,9.964900870787623,3,67,1,0,1,0,1,0,1
481,HERMÈS,Perfume,4.0,-0.1126760563380281,0.0194893782888325,131.0,No,No,No,10.996672956926805,3,67,1,0,1,0,1,0,1
482,HERMÈS,Perfume,4.0,-0.0657276995305164,-0.1754044045994932,102.0,No,No,No,9.964900870787623,3,67,1,0,1,0,1,0,1
483,HERMÈS,Perfume,4.5,0.0093896713615023,-0.0389787565776651,131.0,Yes,No,No,10.996672956926805,3,67,0,1,1,0,1,0,1
484,HERMÈS,Cologne,4.5,-0.1971830985915492,-0.3120249464042097,93.0,No,No,No,9.60304998506914,2,67,1,0,1,0,1,0,1
485,HERMÈS,Perfume,4.5,0.5446009389671361,0.5846813486649776,139.0,No,No,No,11.252580421568526,3,67,1,0,1,0,1,0,1
486,HERMÈS,Perfume,5.0,-0.2253521126760563,-0.3237185733775092,168.0,Yes,No,No,12.101655723772687,3,67,0,1,1,0,1,0,1
487,HERMÈS,Perfume,4.5,-0.1220657276995305,-0.0974468914441629,131.0,No,No,No,10.996672956926805,3,67,1,0,1,0,1,0,1
488,HERMÈS,Perfume,4.5,-0.2253521126760563,-0.2527772364061586,131.0,No,No,No,10.996672956926805,3,67,1,0,1,0,1,0,1
489,HERMÈS,Perfume Gift Sets,5.0,-0.2253521126760563,-0.2890274800233872,133.0,No,No,No,11.061656221296138,1,67,1,0,1,0,1,0,1
490,HERMÈS,Perfume,4.5,-0.0375586854460093,-0.0584681348664977,127.0,No,No,No,10.864587703143254,3,67,1,0,1,0,1,0,1
491,HERMÈS,Perfume,4.0,-0.0845070422535211,-0.1169362697329955,168.0,Yes,No,No,12.101655723772687,3,67,0,1,1,0,1,0,1
492,HERMÈS,Perfume,4.0,-0.1877934272300469,-0.3344377314363672,131.0,No,No,No,10.996672956926805,3,67,1,0,1,0,1,0,1
493,HERMÈS,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3907620346910933,92.0,No,No,No,9.561348581144523,1,67,1,0,1,0,1,0,1
494,HUDA BEAUTY,Perfume,4.0,2.403755868544601,1.8125121808614304,118.0,Yes,No,No,10.556346352542793,3,61,0,1,1,0,1,0,1
495,HUDA BEAUTY,Perfume,4.5,-0.0657276995305164,-0.1559150263106607,85.0,Yes,Yes,No,9.260148490029655,3,61,0,1,0,1,1,0,1
496,HUDA BEAUTY,Perfume,3.5,1.3615023474178405,0.331319430910154,118.0,Yes,No,No,10.556346352542793,3,61,0,1,1,0,1,0,1
497,HUDA BEAUTY,Perfume,4.0,1.0140845070422535,0.1169362697329955,118.0,Yes,No,No,10.556346352542793,3,61,0,1,1,0,1,0,1
498,HUDA BEAUTY,Perfume,4.0,0.9107981220657276,0.0584681348664977,118.0,Yes,No,No,10.556346352542793,3,61,0,1,1,0,1,0,1
499,JIMMY CHOO,Cologne,4.5,0.3943661971830985,0.1754044045994932,92.0,No,No,No,9.561348581144523,2,40,1,0,1,0,1,0,1
500,JIMMY CHOO,Cologne,5.0,-0.1971830985915492,-0.3059832391346716,75.0,No,No,No,8.798047900293017,2,40,1,0,1,0,1,0,1
501,JIMMY CHOO,Perfume,0.0,-0.2535211267605634,-0.4005067238355096,98.0,No,No,No,9.806965006640148,3,40,1,0,1,0,1,0,1
502,Jo Malone London,Perfume,4.0,2.2253521126760565,5.885792243227441,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
503,Jo Malone London,Perfume,4.0,1.107981220657277,3.586045605145196,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
504,Jo Malone London,Perfume Gift Sets,3.5,-0.2253521126760563,-0.0779575131553303,45.0,No,Yes,No,7.081144362518933,1,71,1,0,0,1,1,0,1
505,Jo Malone London,Perfume,4.0,0.7511737089201878,3.059832391346716,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
506,Jo Malone London,Perfume,4.5,1.352112676056338,4.852855193919314,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
507,Jo Malone London,Perfume,4.5,0.0469483568075117,0.233872539465991,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
508,Jo Malone London,Perfume,4.5,0.3661971830985915,1.6371077762619373,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
509,Jo Malone London,Perfume,4.5,0.3661971830985915,1.3057883453517831,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
510,Jo Malone London,Perfume,4.0,0.4037558685446009,1.5396608848177744,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
511,Jo Malone London,Perfume,4.0,-0.215962441314554,-0.0974468914441629,72.0,No,No,Yes,8.651025360870298,3,71,1,0,1,0,0,1,1
512,Jo Malone London,Perfume,4.5,0.4413145539906103,1.5396608848177744,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
513,Jo Malone London,Perfume,4.5,0.3755868544600939,2.124342233482752,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
514,Jo Malone London,Perfume,4.5,0.0657276995305164,0.4287663223543169,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
515,Jo Malone London,Perfume,3.5,0.1690140845070422,0.6041707269538101,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
516,Jo Malone London,Perfume,4.5,0.0657276995305164,0.5846813486649776,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
517,Jo Malone London,Perfume,4.5,-0.0469483568075117,0.4287663223543169,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
518,Jo Malone London,Perfume,5.0,-0.028169014084507,0.2533619177548236,130.0,No,No,No,10.963919948435288,3,71,1,0,1,0,1,0,1
519,Jo Malone London,Perfume,3.5,-0.2253521126760563,-0.2968232313389203,70.0,No,No,No,8.550605122246802,3,71,1,0,1,0,1,0,1
520,Jo Malone London,Perfume,4.0,-0.1408450704225352,0.0389787565776651,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
521,Jo Malone London,Perfume,4.0,0.1502347417840375,0.3118300526213214,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
522,Jo Malone London,Perfume,4.0,0.3098591549295774,0.8185538881309686,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
523,Jo Malone London,Perfume,4.5,0.1690140845070422,0.5457025920873124,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
524,Jo Malone London,Perfume,4.5,-0.1596244131455399,-0.0194893782888325,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
525,Jo Malone London,Perfume,3.5,-0.1690140845070422,-0.0389787565776651,190.0,No,No,No,12.679328397518558,3,71,1,0,1,0,1,0,1
526,Jo Malone London,Perfume,4.5,-0.1220657276995305,0.1559150263106607,140.0,No,No,No,11.283835753642643,3,71,1,0,1,0,1,0,1
527,Jo Malone London,Perfume,4.5,-0.1690140845070422,-0.0194893782888325,72.0,No,No,Yes,8.651025360870298,3,71,1,0,1,0,0,1,1
528,Jo Malone London,Perfume,3.0,-0.2253521126760563,-0.3459364646267784,130.0,No,No,No,10.963919948435288,3,71,1,0,1,0,1,0,1
529,Jo Malone London,Perfume Gift Sets,4.0,-0.2065727699530516,0.233872539465991,130.0,No,No,No,10.963919948435288,1,71,1,0,1,0,1,0,1
530,Jo Malone London,Perfume,4.0,-0.1971830985915492,0.0194893782888325,72.0,No,No,Yes,8.651025360870298,3,71,1,0,1,0,0,1,1
531,Jo Malone London,Perfume,3.5,-0.2253521126760563,-0.2993568505164685,180.0,No,No,No,12.422911650629937,3,71,1,0,1,0,1,0,1
532,John Varvatos,Cologne,4.5,0.9577464788732394,-0.0584681348664977,92.0,No,No,No,9.561348581144523,2,20,1,0,1,0,1,0,1
533,John Varvatos,Cologne,4.5,0.5070422535211268,-0.0389787565776651,72.0,No,No,No,8.651025360870298,2,20,1,0,1,0,1,0,1
534,John Varvatos,Cologne,5.0,1.051643192488263,-0.0194893782888325,72.0,No,No,No,8.651025360870298,2,20,1,0,1,0,1,0,1
535,John Varvatos,Cologne,4.0,-0.0093896713615023,-0.243422334827519,69.0,No,No,Yes,8.499638387058544,2,20,1,0,1,0,0,1,1
536,John Varvatos,Cologne,5.0,-0.1408450704225352,-0.2625219255505749,72.0,No,No,Yes,8.651025360870298,2,20,1,0,1,0,0,1,1
537,John Varvatos,Cologne,4.0,-0.2065727699530516,-0.3451568894952251,94.0,No,No,No,9.64443787350625,2,20,1,0,1,0,1,0,1
538,John Varvatos,Perfume,0.0,-0.2535211267605634,-0.4170726953810173,94.0,No,No,Yes,9.64443787350625,3,20,1,0,1,0,0,1,1
539,John Varvatos,Cologne,5.0,-0.2065727699530516,-0.3784837263691288,74.0,Yes,No,Yes,8.749506568302204,2,20,0,1,1,0,0,1,1
540,John Varvatos,Cologne,4.0,-0.215962441314554,-0.3400896511401286,160.0,Yes,No,No,11.878427700101538,2,20,0,1,1,0,1,0,1
541,Juicy Couture,Perfume,4.5,9.136150234741784,6.450984213603586,79.0,No,No,No,8.987791050934973,3,28,1,0,1,0,1,0,1
542,Juicy Couture,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3625024361722861,100.0,Yes,No,Yes,9.886487181936577,1,28,0,1,1,0,0,1,1
543,Juicy Couture,Perfume,4.5,0.9953051643192488,1.1498733190411226,79.0,No,No,No,8.987791050934973,3,28,1,0,1,0,1,0,1
544,Juicy Couture,Perfume,4.5,0.3192488262910798,0.8380432664198012,79.0,Yes,No,No,8.987791050934973,3,28,0,1,1,0,1,0,1
545,Juicy Couture,Perfume,4.5,5.183098591549296,1.325277723640616,76.0,No,No,No,8.846137110936349,3,28,1,0,1,0,1,0,1
546,Juicy Couture,Perfume,4.0,-0.0469483568075117,0.0389787565776651,85.0,Yes,No,No,9.260148490029655,3,28,0,1,1,0,1,0,1
547,Juicy Couture,Perfume,4.5,0.8544600938967136,0.9744689144416292,99.0,No,No,No,9.846867029289216,3,28,1,0,1,0,1,0,1
548,Juicy Couture,Perfume,4.5,0.0187793427230046,0.0584681348664977,76.0,No,No,No,8.846137110936349,3,28,1,0,1,0,1,0,1
549,Juicy Couture,Perfume,4.5,-0.1408450704225352,-0.1559150263106607,130.0,Yes,No,No,10.963919948435288,3,28,0,1,1,0,1,0,1
550,Juliette Has a Gun,Perfume,4.0,5.68075117370892,4.755408302475151,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
551,Juliette Has a Gun,Perfume,4.0,0.892018779342723,0.7795751315533035,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
552,Juliette Has a Gun,Perfume Gift Sets,4.0,-0.1877934272300469,0.0974468914441629,28.0,Yes,No,Yes,5.70452318145842,1,70,0,1,1,0,0,1,1
553,Juliette Has a Gun,Perfume,4.5,0.8075117370892019,0.662638861820308,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
554,Juliette Has a Gun,Perfume Gift Sets,5.0,-0.1784037558685446,-0.1754044045994932,99.0,No,Yes,Yes,9.846867029289216,1,70,1,0,0,1,0,1,1
555,Juliette Has a Gun,Perfume,4.0,0.5070422535211268,0.0974468914441629,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
556,Juliette Has a Gun,Perfume,3.5,0.7981220657276995,0.5846813486649776,135.0,Yes,No,No,11.12595725714876,3,70,0,1,1,0,1,0,1
557,Juliette Has a Gun,Perfume,4.5,0.431924882629108,0.565191970376145,28.0,No,Yes,No,5.70452318145842,3,70,1,0,0,1,1,0,1
558,Juliette Has a Gun,Perfume,4.0,-0.0187793427230046,0.1169362697329955,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
559,Juliette Has a Gun,Perfume,4.0,0.1032863849765258,-0.0194893782888325,145.0,No,No,No,11.437805170767303,3,70,1,0,1,0,1,0,1
560,Juliette Has a Gun,Perfume,3.5,-0.1877934272300469,-0.3412590138374586,58.0,No,No,No,7.901441522764385,3,70,1,0,1,0,1,0,1
561,Juliette Has a Gun,Perfume,4.0,0.056338028169014,0.0,145.0,No,No,No,11.437805170767303,3,70,1,0,1,0,1,0,1
562,Juliette Has a Gun,Perfume,4.5,0.0469483568075117,-0.0779575131553303,145.0,No,No,No,11.437805170767303,3,70,1,0,1,0,1,0,1
563,Juliette Has a Gun,Perfume,4.0,-0.1032863849765258,-0.0974468914441629,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
564,Juliette Has a Gun,Perfume,4.0,-0.0751173708920187,-0.0584681348664977,135.0,No,No,No,11.12595725714876,3,70,1,0,1,0,1,0,1
565,Juliette Has a Gun,Perfume,4.5,0.2535211267605634,0.6236601052426428,35.0,No,No,No,6.327749712805777,3,70,1,0,1,0,1,0,1
566,Juliette Has a Gun,Perfume,4.0,-0.0469483568075117,-0.0389787565776651,145.0,No,No,No,11.437805170767303,3,70,1,0,1,0,1,0,1
567,kate spade new york,Perfume,4.5,0.0845070422535211,0.331319430910154,78.0,Yes,No,No,8.940999128028045,3,16,0,1,1,0,1,0,1
568,kate spade new york,Perfume,4.5,0.2629107981220657,0.233872539465991,58.0,Yes,No,No,7.901441522764385,3,16,0,1,1,0,1,0,1
569,Kenzo,Perfume,4.0,4.215962441314554,1.0914051841746248,62.0,No,No,No,8.127508568100522,3,13,1,0,1,0,1,0,1
570,Kenzo,Perfume,4.5,2.835680751173709,0.4677450789319821,87.0,No,No,No,9.347928840156936,3,13,1,0,1,0,1,0,1
571,Kenzo,Cologne,4.0,-0.244131455399061,-0.4005067238355096,63.0,No,No,No,8.182417694122053,2,13,1,0,1,0,1,0,1
572,Kilian,Perfume,4.0,0.1408450704225352,0.993958292730462,295.0,Yes,No,No,14.926893139688774,3,76,0,1,1,0,1,0,1
573,Kilian,Perfume,4.5,1.539906103286385,1.0134476710192946,135.0,No,No,No,11.12595725714876,3,76,1,0,1,0,1,0,1
574,Kilian,Perfume,4.5,0.1690140845070422,0.7211069966868057,240.0,No,No,No,13.836036628506331,3,76,1,0,1,0,1,0,1
575,Kilian,Perfume Gift Sets,5.0,-0.1126760563380281,-0.0194893782888325,75.0,No,Yes,Yes,8.798047900293017,1,76,1,0,0,1,0,1,1
576,Kilian,Perfume,4.5,-0.1220657276995305,0.3508088091989865,240.0,Yes,No,No,13.836036628506331,3,76,0,1,1,0,1,0,1
577,Kilian,Perfume,4.5,-0.215962441314554,-0.2720717209121029,240.0,Yes,No,No,13.836036628506331,3,76,0,1,1,0,1,0,1
578,Kilian,Perfume,4.0,0.2253521126760563,0.0779575131553303,135.0,No,No,No,11.12595725714876,3,76,1,0,1,0,1,0,1
579,Kilian,Perfume,4.0,-0.1971830985915492,-0.1754044045994932,240.0,No,No,No,13.836036628506331,3,76,1,0,1,0,1,0,1
580,Kilian,Perfume,4.5,-0.0751173708920187,-0.1364256480218281,135.0,No,Yes,No,11.12595725714876,3,76,1,0,0,1,1,0,1
581,Kilian,Perfume,5.0,-0.2065727699530516,-0.1559150263106607,240.0,Yes,No,No,13.836036628506331,3,76,0,1,1,0,1,0,1
582,Kilian,Perfume,5.0,-0.2065727699530516,-0.2537517053206002,240.0,No,No,No,13.836036628506331,3,76,1,0,1,0,1,0,1
583,Kilian,Perfume,4.5,0.0,-0.1948937828883258,135.0,No,No,No,11.12595725714876,3,76,1,0,1,0,1,0,1
584,Kilian,Perfume,4.5,-0.1971830985915492,-0.0389787565776651,240.0,Yes,No,No,13.836036628506331,3,76,0,1,1,0,1,0,1
585,Kilian,Perfume,4.5,0.0093896713615023,0.1754044045994932,135.0,No,No,No,11.12595725714876,3,76,1,0,1,0,1,0,1
586,Kilian,Perfume Gift Sets,3.5,-0.1408450704225352,0.0194893782888325,22.0,No,Yes,No,5.076002742512173,1,76,1,0,0,1,1,0,1
587,Kilian,Perfume Gift Sets,5.0,-0.244131455399061,-0.2993568505164685,195.0,Yes,No,No,12.803996490638076,1,76,0,1,1,0,1,0,1
588,Kilian,Perfume,4.5,-0.1596244131455399,-0.2143831611771584,240.0,Yes,No,No,13.836036628506331,3,76,0,1,1,0,1,0,1
589,Kilian,Perfume,0.0,-0.2535211267605634,-0.4133697135061391,210.0,Yes,No,Yes,13.165027822642497,3,76,0,1,1,0,0,1,1
590,KVD Vegan Beauty,Perfume,4.5,27.91549295774648,8.06860261157669,85.0,No,Yes,No,9.260148490029655,3,35,1,0,0,1,1,0,1
591,KVD Vegan Beauty,Perfume,4.0,9.136150234741784,4.911323328785811,85.0,No,Yes,No,9.260148490029655,3,35,1,0,0,1,1,0,1
592,KVD Vegan Beauty,Perfume Gift Sets,4.0,-0.1877934272300469,0.7211069966868057,19.0,No,Yes,No,4.71543474776668,1,35,1,0,0,1,1,0,1
593,Lancôme,Perfume,4.5,7.830985915492958,7.269538101734555,99.0,No,No,No,9.846867029289216,3,48,1,0,1,0,1,0,1
594,Lancôme,Perfume,4.5,4.582159624413146,1.0719158058857925,96.0,No,No,No,9.726295563932634,3,48,1,0,1,0,1,0,1
595,Lancôme,Perfume Gift Sets,5.0,-0.244131455399061,-0.3525628532449815,69.0,Yes,No,No,8.499638387058544,1,48,0,1,1,0,1,0,1
596,Lancôme,Perfume,4.5,0.0,0.4092769440654843,99.0,No,No,No,9.846867029289216,3,48,1,0,1,0,1,0,1
597,Lancôme,Perfume,4.0,0.5446009389671361,0.5457025920873124,91.0,No,No,No,9.519327839948668,3,48,1,0,1,0,1,0,1
598,Lancôme,Perfume,4.5,0.6948356807511737,0.9354901578639642,65.0,No,No,No,8.290427086042193,3,48,1,0,1,0,1,0,1
599,Lancôme,Perfume,4.5,-0.1784037558685446,-0.2566751120639252,133.0,No,No,No,11.061656221296138,3,48,1,0,1,0,1,0,1
600,Maison Louis Marie,Perfume,4.0,0.2816901408450704,0.3508088091989865,85.0,No,No,No,9.260148490029655,3,18,1,0,1,0,1,0,1
601,Maison Louis Marie,Perfume Gift Sets,2.5,-0.2347417840375587,-0.3176768661079711,30.0,Yes,Yes,No,5.892806489984965,1,18,0,1,0,1,1,0,0
602,Maison Louis Marie,Perfume Gift Sets,4.0,-0.056338028169014,0.2143831611771584,48.0,No,Yes,Yes,7.28390388000638,1,18,1,0,0,1,0,1,1
603,Maison Louis Marie,Perfume Gift Sets,3.0,-0.244131455399061,-0.3219645293315143,55.0,Yes,No,No,7.72460071065679,1,18,0,1,1,0,1,0,1
604,Maison Louis Marie,Perfume Gift Sets,4.0,-0.2347417840375587,-0.1948937828883258,18.0,Yes,Yes,Yes,4.586386148823696,1,18,0,1,0,1,0,1,1
605,Maison Louis Marie,Perfume,5.0,-0.1877934272300469,-0.2457610602221789,85.0,No,No,No,9.260148490029655,3,18,1,0,1,0,1,0,1
606,Maison Louis Marie,Perfume Gift Sets,5.0,-0.2065727699530516,-0.1754044045994932,110.0,Yes,Yes,Yes,10.268177897608886,1,18,0,1,0,1,0,1,1
607,Maison Louis Marie,Perfume,5.0,-0.2347417840375587,-0.2675891639056714,85.0,No,No,No,9.260148490029655,3,18,1,0,1,0,1,0,1
608,Maison Louis Marie,Perfume,3.5,-0.2065727699530516,-0.3026700448255701,57.0,No,No,No,7.843223226986439,3,18,1,0,1,0,1,0,1
609,Maison Louis Marie,Perfume,3.0,-0.244131455399061,-0.3632820113038394,85.0,No,No,No,9.260148490029655,3,18,1,0,1,0,1,0,1
610,Maison Margiela,Cologne,4.5,3.643192488262911,3.2547261742350417,130.0,No,No,No,10.963919948435288,2,65,1,0,1,0,1,0,1
611,Maison Margiela,Perfume,4.0,2.037558685446009,3.001364256480218,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
612,Maison Margiela,Perfume,4.0,7.417840375586854,6.78230364451374,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
613,Maison Margiela,Perfume,4.5,7.859154929577465,7.737283180666536,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
614,Maison Margiela,Perfume Gift Sets,4.0,0.2816901408450704,1.9684272071720912,35.0,No,Yes,Yes,6.327749712805777,1,65,1,0,0,1,0,1,1
615,Maison Margiela,Perfume,4.5,1.9248826291079808,0.8965114012862989,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
616,Maison Margiela,Perfume,4.0,1.051643192488263,0.2923406743324888,130.0,No,Yes,No,10.963919948435288,3,65,1,0,0,1,1,0,1
617,Maison Margiela,Perfume,4.5,0.7605633802816901,1.7345546677061,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
618,Maison Margiela,Perfume Gift Sets,4.5,-0.0751173708920187,1.7735334242837653,68.0,No,Yes,Yes,8.448150593342275,1,65,1,0,0,1,0,1,1
619,Maison Margiela,Perfume,4.0,1.323943661971831,2.241278503215748,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
620,Maison Margiela,Perfume Gift Sets,3.5,-0.2253521126760563,0.0974468914441629,66.0,No,No,No,8.343558863768457,1,65,1,0,1,0,1,0,1
621,Maison Margiela,Perfume,4.5,1.5774647887323945,0.565191970376145,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
622,Maison Margiela,Cologne,4.0,0.4413145539906103,0.2923406743324888,130.0,No,No,No,10.963919948435288,2,65,1,0,1,0,1,0,1
623,Maison Margiela,Perfume Gift Sets,5.0,-0.1408450704225352,0.331319430910154,66.0,No,No,No,8.343558863768457,1,65,1,0,1,0,1,0,1
624,Maison Margiela,Perfume Gift Sets,1.0,-0.244131455399061,-0.3268368739037224,35.0,No,Yes,No,6.327749712805777,1,65,1,0,0,1,1,0,0
625,Maison Margiela,Perfume,4.5,0.0,0.4872344572208146,30.0,No,Yes,No,5.892806489984965,3,65,1,0,0,1,1,0,1
626,Maison Margiela,Perfume Gift Sets,3.5,-0.1408450704225352,0.2533619177548236,25.0,No,Yes,No,5.403531282328869,1,65,1,0,0,1,1,0,1
627,Maison Margiela,Perfume,4.0,2.704225352112676,1.890469694016761,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
628,Maison Margiela,Perfume,3.5,1.0704225352112675,0.4287663223543169,130.0,No,No,No,10.963919948435288,3,65,1,0,1,0,1,0,1
629,Maison Margiela,Perfume,3.5,-0.0375586854460093,0.0779575131553303,180.0,No,No,No,12.422911650629937,3,65,1,0,1,0,1,0,1
630,Maison Margiela,Perfume,4.0,-0.1784037558685446,-0.2391346716039758,30.0,No,Yes,No,5.892806489984965,3,65,1,0,0,1,1,0,1
631,Maison Margiela,Perfume,4.0,-0.0187793427230046,0.0194893782888325,30.0,No,Yes,No,5.892806489984965,3,65,1,0,0,1,1,0,1
632,Marc Jacobs Fragrances,Perfume,4.5,9.136150234741784,16.098226466575717,106.0,No,No,No,10.118547853533446,3,38,1,0,1,0,1,0,1
633,Marc Jacobs Fragrances,Perfume,4.5,8.413145539906104,8.20502825959852,118.0,No,No,No,10.556346352542793,3,38,1,0,1,0,1,0,1
634,Marc Jacobs Fragrances,Perfume,4.5,2.075117370892019,2.5531085558370687,106.0,No,No,No,10.118547853533446,3,38,1,0,1,0,1,0,1
635,Marc Jacobs Fragrances,Perfume,4.0,2.3943661971830985,4.268173845254337,86.0,No,No,No,9.304217753435424,3,38,1,0,1,0,1,0,1
636,Marc Jacobs Fragrances,Perfume,4.5,1.4741784037558685,1.13038394075229,106.0,No,No,No,10.118547853533446,3,38,1,0,1,0,1,0,1
637,Marc Jacobs Fragrances,Perfume Gift Sets,4.5,0.0845070422535211,1.890469694016761,22.0,No,Yes,Yes,5.076002742512173,1,38,1,0,0,1,0,1,1
638,Marc Jacobs Fragrances,Fragrance,0.0,-0.2535211267605634,-0.3015006821282401,55.0,No,No,Yes,7.72460071065679,0,38,1,0,1,0,0,1,1
639,Marc Jacobs Fragrances,Perfume,5.0,-0.1314553990610328,-0.1169362697329955,86.0,No,Yes,Yes,9.304217753435424,3,38,1,0,0,1,0,1,1
